fio,fr_8,fraction_7,fraction_8,sing_mand_or_party_list,Elected_detailes,num_convoc_includ,region_linked,aglo_clust_ward_3,aglo_clust_complete_5,tsne_comp_1,tsne_comp_2,mainExecutives,rubric,type,initiators_sort,N_initiators,mp_ru_sanct_nov_2018,mp_dict_law_jan_2014,mp_age,mp_committee,Session,meta_type_name_eng,law_circ,centr_sig,frac_ses_unity,frac_ses_unity_2,weighted_degree_protiv,weighted_closeness_centralitye_protiv,weighted_degree_abstain,weighted_closeness_centralitye_abstain,weighted_degree_no_vote,weighted_closeness_centralitye_no_vote,weighted_degree_absent,weighted_closeness_centralitye_absent,mp_law_same_com,coauth_louvain_clust,coauth_degree,coauth_weighted_degree,coauth_weighted_closeness_centralitye,coauth_weighted_betweenness_centralitye,coauth_betweenness_centralitye,ammendments_authors_sorted,olig_clan
Евлахов Анатолий Сергеевич,"Фракция ""Блок Петра Порошенко""",1.497357228527062,1.4736833771620708,1.8193875816738896,1.515389526917482,1.5984023805651146,1.3450994261801272,1.359782602568674,1.74165075971053,1.7421197772908803,1.7059072966185,1.7262934782837525,1.675456484389814,1.684467693168931,1.650698524761724,1.5431026671633077,1.6003597044739497,1.5449185965932777,-0.624837751680543,0.8185513440765451,0.8204571006553182,-0.4003957412612236,-1.0674943606420824,1.6154480673430165,1.412146859078452,0.6265927257471022,0.7705699973132059,0.9369389645773024,-0.5964579450432901,-0.0299406410697391,1.6386643958608331,1.669987153571873,-0.6273946439121131,-1.1062687480544977,-0.1135746346702692,0.4673807519623387,0.7251578588497275,0.6693945960743458,-0.4276680019242974,0.1197537682053184,0.003462942197461,1.6340178994896914,1.7348118034851367
Евтушок Сергей Николаевич,"Фракция ""ВО Батькивщина""",1.4973538939831472,1.453119551729267,1.8193806730739968,1.4345211446156034,1.3840785286762871,1.5436380788045656,1.388266504449037,1.7415672874809622,1.74210503484909,1.7059030824981691,1.7262819551201565,1.6466760161312368,1.684438275208164,1.6506955319986216,1.543099815991203,1.6003352359499654,1.544906782639964,-0.624837751680543,-0.1734304420522961,-0.4712944468224417,-0.4003957412612236,-0.3469904167484861,0.9521063458128076,0.604343703545786,0.7110786062015,0.4666808698664862,0.2046137940998927,-0.5964579450432901,0.7406523893710091,0.6868784838288238,0.405044424463383,1.4839633336029228,1.1537595942916317,2.0546559576963115,1.035102668678317,-0.5588551809351449,-0.3482741007287414,-0.9050806975670496,-0.6512013350203122,0.0020877703043061,1.6340178994896914,1.7348118034851367
Едаков Ярослав Юрьевич,"Фракция ""Народный фронт""",1.4973505594839451,1.3161546856815407,1.555409162976111,1.3319984701272491,1.5983890611273477,1.3450964098667817,1.359779614365897,1.7414838340387515,1.7420902929930144,1.7058988684281529,1.7262704323222011,1.699450523024225,1.6844088597760165,1.6506925392630485,1.5430969648490345,1.6003107694203995,1.778914467641492,-0.624837751680543,0.3880352372258467,1.4299671795301323,-0.4003957412612236,-0.4499195515904284,0.0110866943397208,-0.2196155150975332,-0.3432206830023275,-0.3680947193511741,-0.5701644280555351,-0.5964579450432901,1.1215933300083285,1.89590383154516,1.9735734085579109,-0.6255559624024771,-1.137863015482147,0.0756381979902908,0.4995680438289253,0.8268888651235596,0.735956352899851,-0.945678151738798,-0.7010622623501744,0.0006328793931524,1.6340178994896914,1.7348118034851367
Еднак Остап Владимирович,Вне фракции,1.497347225029455,1.96640179031304,1.5554050420269656,1.5051815613369683,1.485105188874762,1.345093393606163,1.3597766262127569,1.741400399377557,1.7420755517226183,1.7058946544084503,1.726258909889869,1.8252215394540767,1.6843794468721625,1.6506895465550042,1.5430941137368013,1.600286304885009,1.5298937901928007,-0.624837751680543,1.69227384347743,0.8727333008141707,-0.4003957412612236,-1.0674943606420824,0.6744284158699296,0.5720315773244794,0.6685207775567965,0.0282399988810687,0.1738833727312559,-0.5964579450432901,-0.9495246917768176,0.0952277817548718,-0.1009326671800129,0.4794916248887678,0.9095072829558224,-0.2705902106782796,0.2257686927254707,1.0247095283538574,0.8715975810252697,-1.0742102223322294,-1.5012078869258585,0.0020300642285974,1.6340178994896914,1.7348118034851367
Еленский Виктор Евгеньевич,"Фракция ""Народный фронт""",1.497357299399745,1.3161481698495157,1.5554157603560548,1.3319898103518273,1.598375742282504,1.3451078579293294,1.3597902489910414,1.741542005993289,1.7421005392965785,1.70590237981093,1.7262791177381067,1.6873689435546848,1.6844359840682577,1.6506957523640962,1.543101762058662,1.6003433452572782,1.5299163057183518,-0.624837751680543,0.9176703597964734,1.3106912636619632,-0.4003957412612236,1.4028048755645333,-0.2357381322761707,-0.5185026826446196,-0.5222585790775972,-0.3647487116676755,-0.5210478959351187,-0.5964579450432901,1.0705916096392512,1.89590383154516,1.9735734085579109,-0.4275299638146783,-0.2463136311495694,-0.390056707212137,0.279070471927376,0.0393819063873772,0.1464830212412305,-0.5917894263152526,0.0282473156459376,0.0007251112010762,1.6340178994896914,1.7348118034851367
Емец Леонид Александрович,"Фракция ""Народный фронт""",1.4272247816654546,1.3161622634942574,1.819373764590602,1.7217289868089816,1.6009522648025472,1.3451135818105158,1.359795566171127,1.7415710821541623,1.7421056621430655,1.705904135470876,1.7262834602393722,1.759769926507615,1.6844495444660028,1.6506973588924532,1.5431041606257,1.6003596311845294,1.5299235052113265,0.1712657692859319,1.542212849700562,0.6967533087334198,-0.4003957412612236,-0.96456522580014,1.0292391041302738,0.5962656719904594,0.3994795997093973,1.552320872493606,0.9722032904645912,-0.5964579450432901,0.1979368589788525,1.89590383154516,1.9735734085579109,-0.1627598264270921,1.1944438140482996,-1.0763848242213128,-2.052374041696293,0.5791240477224484,0.5580438049135703,-0.6509431896051555,0.0167945212597263,0.0035291621114367,1.6340178994896914,1.7348118034851367
Ефимов Максим Викторович,"Фракция ""Блок Петра Порошенко""",1.4973606692898649,1.473677688160027,1.8193668562237015,2.3559362010388574,2.1328954967621896,1.5436289116784707,1.359792577959955,1.74148766583446,1.7420909214458196,1.705899921495199,1.7262719381487506,1.691841987859848,1.6844201336055495,1.6506943662035347,1.5431013095205934,1.6003351676487654,1.5448949691988971,-0.624837751680543,-1.1829700967107626,-0.7181643242373267,-0.4003957412612236,-0.4499195515904284,1.3686232407271248,1.9049067839533784,1.4548573465887726,0.6739801222465611,0.764063176807965,-0.5964579450432901,-0.6349466401184388,1.6386643958608331,1.669987153571873,-0.6101110377215345,-1.1670735399533856,-1.0025814611169428,-1.994825929669023,1.3870124087536304,1.118171929483219,-0.60117470076067,0.1477606501423773,0.0031383132840612,1.6340178994896914,1.7348118034851367
Иванчук Андрей Владимирович,"Фракция ""Народный фронт""",1.4272064952817851,1.3161557477746295,1.5554190589726022,1.3320072341289118,1.407794018781222,1.3451105654789002,1.3597895897984182,1.741404268278973,1.7420761813341612,1.705895707569834,1.7262604164237063,1.772125753705618,1.6843907252725627,1.6506913735421438,1.5430984584454217,1.600310706106607,1.6691189179668584,0.9673692902524068,0.3254102490609319,0.8034513034325079,-0.4003957412612236,-0.3469904167484861,-0.0197664089872655,-0.0257427577696934,0.0310589107751269,-0.683905623144687,-0.500317473421175,-0.5964579450432901,0.209484575903217,1.89590383154516,1.9735734085579109,-0.7231899505641495,-1.693823150726398,-0.9171076714725604,-1.158165255228666,1.5308178409861497,1.215928102710324,-0.8851937432552726,-0.52339931236773,0.0007640391193339,1.6340178994896914,1.7348118034851367
Ивахив Степан Петрович,"Депутатская группа ""Воля народа""",1.8741550906047049,2.426303009298743,1.819359947973293,1.7843208775929065,2.017631959034829,2.2591859385106736,2.0213744405952863,1.7413208894813708,1.7420614418080551,1.705891493694779,1.7262488950642227,1.5966647854735938,1.6843613194667162,1.6506883809082804,1.5430956074001834,1.6002862465578107,1.778892048965817,0.1712657692859319,-1.132080387599533,-0.8924039261420535,-0.4003957412612236,0.2705843923031678,-0.6522550271904878,-0.8093118186363795,-0.9550920816619192,-0.3423255678187287,-0.463073771817233,-0.5964579450432901,-0.3024108105544146,-0.6764905252981086,-0.7081051771520884,-0.4815872001979771,0.1107883504865945,-0.5893171556216429,0.0926213653290295,0.748591038284941,0.7462794688023664,0.5913959076228993,0.6966352301984367,0.0008339759366215,1.6340178994896914,1.7348118034851367
Ивченко Вадим Евгеньевич,"Фракция ""ВО Батькивщина""",1.497357334834661,1.4530817350415912,1.5554149380417597,1.5802067310750538,1.5983846813699023,1.5436197448615327,1.3882506961959349,1.741462425420932,1.7420864271807326,1.7058992188855426,1.7262691014684763,1.6994116041213192,1.6844178452961698,1.6506945865800264,1.5431032555134512,1.6003432753124327,1.7789271938197828,-0.624837751680543,-0.1996600695314483,-0.468136634101135,-0.4003957412612236,-0.96456522580014,1.800566687304935,2.3088083617197115,1.3343724264276948,1.4695721778664996,2.123577285623888,-0.5964579450432901,0.5930488600176863,0.6868784838288238,0.405044424463383,1.0853371823138347,1.096829934916001,0.7473264899906934,0.865028689794515,-0.1914649849816752,-0.0916897082004637,0.0066471203645969,0.4800976446818299,0.0056912305756687,1.6340178994896914,1.7348118034851367
