fio,fr_8,fraction_7,fraction_8,sing_mand_or_party_list,Elected_detailes,num_convoc_includ,region_linked,aglo_clust_ward_3,aglo_clust_complete_5,tsne_comp_1,tsne_comp_2,mainExecutives,rubric,type,initiators_sort,N_initiators,mp_ru_sanct_nov_2018,mp_dict_law_jan_2014,mp_age,mp_committee,Session,meta_type_name_eng,law_circ,centr_sig,frac_ses_unity,frac_ses_unity_2,weighted_degree_protiv,weighted_closeness_centralitye_protiv,weighted_degree_abstain,weighted_closeness_centralitye_abstain,weighted_degree_no_vote,weighted_closeness_centralitye_no_vote,weighted_degree_absent,weighted_closeness_centralitye_absent,mp_law_same_com,coauth_louvain_clust,coauth_degree,coauth_weighted_degree,coauth_weighted_closeness_centralitye,coauth_weighted_betweenness_centralitye,coauth_betweenness_centralitye,ammendments_authors_sorted,olig_clan
Евлахов Анатолий Сергеевич,"Фракция ""Блок Петра Порошенко""",1.5154831523659569,1.4914603858631077,1.835767321923761,1.5959380264097007,1.6166410744407456,1.3559848823742509,1.3713527877206784,1.7513269178402853,1.7428477826891342,1.7173452283357804,1.741764629932965,1.708908641058036,1.7081377710241497,1.6769992438610817,1.560689335823729,1.6222580418613215,1.567923168412284,-0.624837751680543,0.8185513440765451,0.8204571006553182,-0.4003957412612236,-1.0674943606420824,1.6154480673430165,1.412146859078452,0.6265927257471022,0.7705699973132059,0.9369389645773024,-0.5964579450432901,-0.0299406410697391,1.6386643958608331,1.669987153571873,-0.6273946439121131,-1.1062687480544977,-0.1135746346702692,0.4673807519623387,0.7251578588497275,0.6693945960743458,-0.4276680019242974,0.1197537682053184,0.003462942197461,1.6340178994896914,1.7348118034851367
Евтушок Сергей Николаевич,"Фракция ""ВО Батькивщина""",1.5154805742927864,1.488065833339664,1.8357620653932696,1.4252553160528756,1.386664060702303,1.5691693545657543,1.4153755725084542,1.7512846324441889,1.7428376901971134,1.7173422531822071,1.7417565861593254,1.659723887010046,1.7081290520484174,1.676997014807479,1.560687140107412,1.6222534013652343,1.567913983621502,-0.624837751680543,-0.1734304420522961,-0.4712944468224417,-0.4003957412612236,-0.3469904167484861,0.9521063458128076,0.604343703545786,0.7110786062015,0.4666808698664862,0.2046137940998927,-0.5964579450432901,0.7406523893710091,0.6868784838288238,0.405044424463383,1.4839633336029228,1.1537595942916317,2.0546559576963115,1.035102668678317,-0.5588551809351449,-0.3482741007287414,-0.9050806975670496,-0.6512013350203122,0.0020877703043061,1.6340178994896914,1.7348118034851367
Едаков Ярослав Юрьевич,"Фракция ""Народный фронт""",1.515477996245403,1.3301430623772883,1.5717019712040798,1.341171469835743,1.616630835825599,1.355982561364423,1.3713504869692288,1.7512423518075495,1.7428275979793266,1.7173392780533123,1.7417485425601391,1.7183523037345212,1.708120333287388,1.6769947857685554,1.5606849444082924,1.6222487609383591,1.7878652785672215,-0.624837751680543,0.3880352372258467,1.4299671795301323,-0.4003957412612236,-0.4499195515904284,0.0110866943397208,-0.2196155150975332,-0.3432206830023275,-0.3680947193511741,-0.5701644280555351,-0.5964579450432901,1.1215933300083285,1.89590383154516,1.9735734085579109,-0.6255559624024771,-1.137863015482147,0.0756381979902908,0.4995680438289253,0.8268888651235596,0.735956352899851,-0.945678151738798,-0.7010622623501744,0.0006328793931524,1.6340178994896914,1.7348118034851367
Еднак Остап Владимирович,Вне фракции,1.5154754182238064,1.9798420592982704,1.571698806983005,1.5359701657496343,1.509394601688114,1.3559802403848604,1.371348186246288,1.7512000759295636,1.742817506035763,1.717336302949096,1.7417404991354004,1.8157878687038649,1.708111614741053,1.67699255674431,1.5606827487263697,1.6222441205806954,1.5555230937444973,-0.624837751680543,1.69227384347743,0.8727333008141707,-0.4003957412612236,-1.0674943606420824,0.6744284158699296,0.5720315773244794,0.6685207775567965,0.0282399988810687,0.1738833727312559,-0.5964579450432901,-0.9495246917768176,0.0952277817548718,-0.1009326671800129,0.4794916248887678,0.9095072829558224,-0.2705902106782796,0.2257686927254707,1.0247095283538574,0.8715975810252697,-1.0742102223322294,-1.5012078869258585,0.0020300642285974,1.6340178994896914,1.7348118034851367
Еленский Виктор Евгеньевич,"Фракция ""Народный фронт""",1.5154828426285725,1.3301379867671357,1.5717067122132653,1.341164831483604,1.6166205975504473,1.3559909592003256,1.37135827658818,1.751270347716411,1.742834585695224,1.7173416226666458,1.7417541433898476,1.7313812431996352,1.7081275205829571,1.6769969127689357,1.5606883851725153,1.6222543949802255,1.5555395965824854,-0.624837751680543,0.9176703597964734,1.3106912636619632,-0.4003957412612236,1.4028048755645333,-0.2357381322761707,-0.5185026826446196,-0.5222585790775972,-0.3647487116676755,-0.5210478959351187,-0.5964579450432901,1.0705916096392512,1.89590383154516,1.9735734085579109,-0.4275299638146783,-0.2463136311495694,-0.390056707212137,0.279070471927376,0.0393819063873772,0.1464830212412305,-0.5917894263152526,0.0282473156459376,0.0007251112010762,1.6340178994896914,1.7348118034851367
Емец Леонид Александрович,"Фракция ""Народный фронт""",1.447947677031367,1.3301329113130451,1.8357568089289,1.74950434379965,1.6184766889285889,1.3559886381962756,1.371355975845487,1.7512280750207263,1.742824493930936,1.7173386475773833,1.7417461000788157,1.7809898032156553,1.7081188021628175,1.676994683752365,1.5606861894943151,1.6222497546497563,1.5555332497345866,0.1712657692859319,1.542212849700562,0.6967533087334198,-0.4003957412612236,-0.96456522580014,1.0292391041302738,0.5962656719904594,0.3994795997093973,1.552320872493606,0.9722032904645912,-0.5964579450432901,0.1979368589788525,1.89590383154516,1.9735734085579109,-0.1627598264270921,1.1944438140482996,-1.0763848242213128,-2.052374041696293,0.5791240477224484,0.5580438049135703,-0.6509431896051555,0.0167945212597263,0.0035291621114367,1.6340178994896914,1.7348118034851367
Ефимов Максим Викторович,"Фракция ""Блок Петра Порошенко""",1.5154802646085246,1.491455982845827,1.835764131305226,2.350505899062815,2.135900459515438,1.569162195112748,1.3713660660140907,1.7512983373245006,1.7428415730314002,1.7173439672410835,1.7417597439766253,1.6870657887272256,1.7081347075245723,1.676999039741303,1.5606918258828415,1.6222600288540348,1.5679047991277992,-0.624837751680543,-1.1829700967107626,-0.7181643242373267,-0.4003957412612236,-0.4499195515904284,1.3686232407271248,1.9049067839533784,1.4548573465887726,0.6739801222465611,0.764063176807965,-0.5964579450432901,-0.6349466401184388,1.6386643958608331,1.669987153571873,-0.6101110377215345,-1.1670735399533856,-1.0025814611169428,-1.994825929669023,1.3870124087536304,1.118171929483219,-0.60117470076067,0.1477606501423773,0.0031383132840612,1.6340178994896914,1.7348118034851367
Иванчук Андрей Владимирович,"Фракция ""Народный фронт""",1.447997233285493,1.330158583013334,1.571703548000976,1.3411581933897916,1.396489395305527,1.3559993568172195,1.371363765251647,1.7512560678107545,1.7428314814463843,1.7173409921667744,1.7417517007792973,1.783860638903288,1.708125989230626,1.6769968107324076,1.5606896302083644,1.62225538855076,1.6829059320999151,0.9673692902524068,0.3254102490609319,0.8034513034325079,-0.4003957412612236,-0.3469904167484861,-0.0197664089872655,-0.0257427577696934,0.0310589107751269,-0.683905623144687,-0.500317473421175,-0.5964579450432901,0.209484575903217,1.89590383154516,1.9735734085579109,-0.7231899505641495,-1.693823150726398,-0.9171076714725604,-1.158165255228666,1.5308178409861497,1.215928102710324,-0.8851937432552726,-0.52339931236773,0.0007640391193339,1.6340178994896914,1.7348118034851367
Ивахив Степан Петрович,"Депутатская группа ""Воля народа""",1.857404723621533,2.3986734935502145,1.8357588748939824,1.782078025216222,2.0338210531046683,2.276496492034348,2.0320731385556137,1.7512700618435075,1.742834975061721,1.7173421644468845,1.7417545010384434,1.6299641139145926,1.708129582631805,1.6769978742119245,1.560691350545178,1.6222582054382428,1.7878483628750503,0.1712657692859319,-1.132080387599533,-0.8924039261420535,-0.4003957412612236,0.2705843923031678,-0.6522550271904878,-0.8093118186363795,-0.9550920816619192,-0.3423255678187287,-0.463073771817233,-0.5964579450432901,-0.3024108105544146,-0.6764905252981086,-0.7081051771520884,-0.4815872001979771,0.1107883504865945,-0.5893171556216429,0.0926213653290295,0.748591038284941,0.7462794688023664,0.5913959076228993,0.6966352301984367,0.0008339759366215,1.6340178994896914,1.7348118034851367
Ивченко Вадим Евгеньевич,"Фракция ""ВО Батькивщина""",1.515477686614263,1.4880354469722543,1.5717059184706017,1.616087412047198,1.616610359615274,1.5691550358398534,1.415362956697596,1.751227798676212,1.7428248838405198,1.7173391894047294,1.741746458072393,1.7183224866872135,1.70812086461562,1.6769956452215444,1.5606891548897586,1.6222535652177714,1.787831447909233,-0.624837751680543,-0.1996600695314483,-0.468136634101135,-0.4003957412612236,-0.96456522580014,1.800566687304935,2.3088083617197115,1.3343724264276948,1.4695721778664996,2.123577285623888,-0.5964579450432901,0.5930488600176863,0.6868784838288238,0.405044424463383,1.0853371823138347,1.096829934916001,0.7473264899906934,0.865028689794515,-0.1914649849816752,-0.0916897082004637,0.0066471203645969,0.4800976446818299,0.0056912305756687,1.6340178994896914,1.7348118034851367
