fio,fr_8,fraction_7,fraction_8,sing_mand_or_party_list,Elected_detailes,num_convoc_includ,region_linked,aglo_clust_ward_3,aglo_clust_complete_5,tsne_comp_1,tsne_comp_2,mainExecutives,rubric,type,initiators_sort,N_initiators,mp_ru_sanct_nov_2018,mp_dict_law_jan_2014,mp_age,mp_committee,Session,meta_type_name_eng,law_circ,centr_sig,frac_ses_unity,frac_ses_unity_2,weighted_degree_protiv,weighted_closeness_centralitye_protiv,weighted_degree_abstain,weighted_closeness_centralitye_abstain,weighted_degree_no_vote,weighted_closeness_centralitye_no_vote,weighted_degree_absent,weighted_closeness_centralitye_absent,mp_law_same_com,coauth_louvain_clust,coauth_degree,coauth_weighted_degree,coauth_weighted_closeness_centralitye,coauth_weighted_betweenness_centralitye,coauth_betweenness_centralitye,ammendments_authors_sorted,olig_clan
Евлахов Анатолий Сергеевич,"Фракция ""Блок Петра Порошенко""",1.4973258968220264,1.4745517025300252,1.8216681117697284,1.5168337494560384,1.599455813145639,1.344734473160382,1.3594012306510097,1.7452797546802272,1.7433097315552657,1.707219285455041,1.72863074970289,1.677571446551781,1.6956032025991876,1.6525600427036655,1.5430578382779006,1.6211836150746213,1.544326601396413,-0.624837751680543,0.8185513440765451,0.8204571006553182,-0.4003957412612236,-1.0674943606420824,1.6154480673430165,1.412146859078452,0.6265927257471022,0.7705699973132059,0.9369389645773024,-0.5964579450432901,-0.0299406410697391,1.6386643958608331,1.669987153571873,-0.6273946439121131,-1.1062687480544977,-0.1135746346702692,0.4673807519623387,0.7251578588497275,0.6693945960743458,-0.4276680019242974,0.1197537682053184,0.003462942197461,1.6340178994896914,1.7348118034851367
Евтушок Сергей Николаевич,"Фракция ""ВО Батькивщина""",1.49733583875926,1.451760592147957,1.8216779158424168,1.4314312744625652,1.3809000821807875,1.5427301452602311,1.3878505845896958,1.74540332374122,1.7433336895044866,1.7072268502654764,1.728649893082203,1.646719821206519,1.6956521462334753,1.652566145018606,1.5430653861059966,1.6212329996156285,1.5443577447908334,-0.624837751680543,-0.1734304420522961,-0.4712944468224417,-0.4003957412612236,-0.3469904167484861,0.9521063458128076,0.604343703545786,0.7110786062015,0.4666808698664862,0.2046137940998927,-0.5964579450432901,0.7406523893710091,0.6868784838288238,0.405044424463383,1.4839633336029228,1.1537595942916317,2.0546559576963115,1.035102668678317,-0.5588551809351449,-0.3482741007287414,-0.9050806975670496,-0.6512013350203122,0.0020877703043061,1.6340178994896914,1.7348118034851367
Едаков Ярослав Юрьевич,"Фракция ""Народный фронт""",1.4973325483259123,1.314509952596574,1.5557112915099898,1.3301713132710842,1.5994865760816297,1.3447487501985385,1.359414677189948,1.7453299211490247,1.7433195186210722,1.707222711894838,1.728638921752467,1.6995126763641946,1.6956260449222704,1.652563189676455,1.543062572718443,1.621210749946934,1.7802376047169128,-0.624837751680543,0.3880352372258467,1.4299671795301323,-0.4003957412612236,-0.4499195515904284,0.0110866943397208,-0.2196155150975332,-0.3432206830023275,-0.3680947193511741,-0.5701644280555351,-0.5964579450432901,1.1215933300083285,1.89590383154516,1.9735734085579109,-0.6255559624024771,-1.137863015482147,0.0756381979902908,0.4995680438289253,0.8268888651235596,0.735956352899851,-0.945678151738798,-0.7010622623501744,0.0006328793931524,1.6340178994896914,1.7348118034851367
Еднак Остап Владимирович,Вне фракции,1.4973292579361044,1.9708790125493665,1.5557072226602455,1.5007889497692843,1.4856309565245371,1.3447457766885316,1.3594117314094611,1.74525653301185,1.7433053482779537,1.7072185735726308,1.728627950753118,1.8296788329027305,1.6955999455696675,1.652560234361072,1.543059759360039,1.6211885018719414,1.5302555067599954,-0.624837751680543,1.69227384347743,0.8727333008141707,-0.4003957412612236,-1.0674943606420824,0.6744284158699296,0.5720315773244794,0.6685207775567965,0.0282399988810687,0.1738833727312559,-0.5964579450432901,-0.9495246917768176,0.0952277817548718,-0.1009326671800129,0.4794916248887678,0.9095072829558224,-0.2705902106782796,0.2257686927254707,1.0247095283538574,0.8715975810252697,-1.0742102223322294,-1.5012078869258585,0.0020300642285974,1.6340178994896914,1.7348118034851367
Еленский Виктор Евгеньевич,"Фракция ""Народный фронт""",1.4973391996537722,1.314503556087542,1.555717797516938,1.330162814652982,1.5994734086555162,1.3447600533829134,1.3594251776419204,1.7453800678614106,1.7433293049405865,1.7072261382544358,1.7286470933098703,1.688194199827847,1.6956488838173764,1.6525663365922365,1.543067307060878,1.6212378809321473,1.5302777200826472,-0.624837751680543,0.9176703597964734,1.3106912636619632,-0.4003957412612236,1.4028048755645333,-0.2357381322761707,-0.5185026826446196,-0.5222585790775972,-0.3647487116676755,-0.5210478959351187,-0.5964579450432901,1.0705916096392512,1.89590383154516,1.9735734085579109,-0.4275299638146783,-0.2463136311495694,-0.390056707212137,0.279070471927376,0.0393819063873772,0.1464830212412305,-0.5917894263152526,0.0282473156459376,0.0007251112010762,1.6340178994896914,1.7348118034851367
Емец Леонид Александрович,"Фракция ""Народный фронт""",1.4259873848639162,1.3144971598386892,1.821671079294015,1.7255227254521477,1.6024772891811965,1.3447570798267094,1.3594222318236595,1.7453066892368918,1.7433151349511675,1.70722199996061,1.7286361225178546,1.7615081735911453,1.6956227855662485,1.65256338128937,1.543064493707097,1.621215633479027,1.5302697057290504,0.1712657692859319,1.542212849700562,0.6967533087334198,-0.4003957412612236,-0.96456522580014,1.0292391041302738,0.5962656719904594,0.3994795997093973,1.552320872493606,0.9722032904645912,-0.5964579450432901,0.1979368589788525,1.89590383154516,1.9735734085579109,-0.1627598264270921,1.1944438140482996,-1.0763848242213128,-2.052374041696293,0.5791240477224484,0.5580438049135703,-0.6509431896051555,0.0167945212597263,0.0035291621114367,1.6340178994896914,1.7348118034851367
Ефимов Максим Викторович,"Фракция ""Блок Петра Порошенко""",1.4973359092634972,1.4745697819172543,1.821664242859376,2.357834639570123,2.1356154180474074,1.5427211140572152,1.3594192860536858,1.745233325058406,1.7433009655019795,1.7072178617152138,1.7286251520561948,1.690631749179435,1.6955966892732726,1.6525604260132707,1.5430616803824648,1.6211933876192786,1.544346098782002,-0.624837751680543,-1.1829700967107626,-0.7181643242373267,-0.4003957412612236,-0.4499195515904284,1.3686232407271248,1.9049067839533784,1.4548573465887726,0.6739801222465611,0.764063176807965,-0.5964579450432901,-0.6349466401184388,1.6386643958608331,1.669987153571873,-0.6101110377215345,-1.1670735399533856,-1.0025814611169428,-1.994825929669023,1.3870124087536304,1.118171929483219,-0.60117470076067,0.1477606501423773,0.0031383132840612,1.6340178994896914,1.7348118034851367
Иванчук Андрей Владимирович,"Фракция ""Народный фронт""",1.4259693917325598,1.31449076385,1.5557137286791407,1.330154316472378,1.4080939511838118,1.3447541063217991,1.3594163403319977,1.7451599753216878,1.7432867965929917,1.7072137235182463,1.728614181924876,1.7724519045885254,1.6955705949382285,1.6525574707639386,1.5430588670869811,1.6211711433527305,1.6701142677100644,0.9673692902524068,0.3254102490609319,0.8034513034325079,-0.4003957412612236,-0.3469904167484861,-0.0197664089872655,-0.0257427577696934,0.0310589107751269,-0.683905623144687,-0.500317473421175,-0.5964579450432901,0.209484575903217,1.89590383154516,1.9735734085579109,-0.7231899505641495,-1.693823150726398,-0.9171076714725604,-1.158165255228666,1.5308178409861497,1.215928102710324,-0.8851937432552726,-0.52339931236773,0.0007640391193339,1.6340178994896914,1.7348118034851367
Ивахив Степан Петрович,"Депутатская группа ""Воля народа""",1.8791075456595323,2.4315754872580166,1.821657406538496,1.7950676380989288,2.0253047922491265,2.2642920446572408,2.024865825674727,1.745086640022473,1.743272628224173,1.7072095853697071,1.7286032121238837,1.5999525277836224,1.6955445025608955,1.6525545155413732,1.5430560538206457,1.621148900679212,1.7802154439124165,0.1712657692859319,-1.132080387599533,-0.8924039261420535,-0.4003957412612236,0.2705843923031678,-0.6522550271904878,-0.8093118186363795,-0.9550920816619192,-0.3423255678187287,-0.463073771817233,-0.5964579450432901,-0.3024108105544146,-0.6764905252981086,-0.7081051771520884,-0.4815872001979771,0.1107883504865945,-0.5893171556216429,0.0926213653290295,0.748591038284941,0.7462794688023664,0.5913959076228993,0.6966352301984367,0.0008339759366215,1.6340178994896914,1.7348118034851367
Ивченко Вадим Евгеньевич,"Фракция ""ВО Батькивщина""",1.4973326189167606,1.451723385708149,1.5557096599009252,1.5795373400453827,1.5994602418078223,1.542712083154758,1.3878350013768472,1.7452101308077492,1.743296583227257,1.7072171498827886,1.7286223536120855,1.699474266926661,1.695593433709755,1.6525606176602616,1.5430636013451808,1.6211982723169704,1.78025008802489,-0.624837751680543,-0.1996600695314483,-0.468136634101135,-0.4003957412612236,-0.96456522580014,1.800566687304935,2.3088083617197115,1.3343724264276948,1.4695721778664996,2.123577285623888,-0.5964579450432901,0.5930488600176863,0.6868784838288238,0.405044424463383,1.0853371823138347,1.096829934916001,0.7473264899906934,0.865028689794515,-0.1914649849816752,-0.0916897082004637,0.0066471203645969,0.4800976446818299,0.0056912305756687,1.6340178994896914,1.7348118034851367
